Cluster 1/119 connectivity between M_ROI_IFGoper_r and M_ROI_PaCiG_r at Go_dual,Cluster 1/119 connectivity between M_ROI_pSMG_r and M_ROI_PaCiG_r at Go_dual,Cluster 1/119 connectivity between M_ROI_pSMG_r and M_ROI_PaCiG_l at Go_dual,Cluster 1/119 connectivity between M_ROI_IFGoper_r and M_ROI_PaCiG_l at Go_dual,Cluster 1/119 connectivity between M_ROI_IFGoper_r and M_ROI_FP_r at Go_dual,Cluster 1/119 connectivity between M_ROI_pSMG_r and M_ROI_IFGoper_l at Go_dual,Cluster 1/119 connectivity between M_ROI_IFGoper_r and M_ROI_FP_l at Go_dual,Cluster 2/119 connectivity between M_ROI_SPL_r and M_ROI_pSMG_l at Go_dual,Cluster 2/119 connectivity between M_ROI_SPL_r and M_ROI_MidFG_l at Go_dual,Cluster 2/119 connectivity between M_ROI_SFG_l and M_ROI_MidFG_l at Go_dual,Cluster 2/119 connectivity between M_ROI_SFG_r and M_ROI_MidFG_l at Go_dual,Cluster 2/119 connectivity between M_ROI_SPL_l and M_ROI_pSMG_l at Go_dual,Cluster 2/119 connectivity between M_ROI_SPL_l and M_ROI_MidFG_l at Go_dual,Cluster 3/119 connectivity between M_ROI_pSMG_r and M_ROI_SFG_r at Go_dual,Cluster 3/119 connectivity between M_ROI_IFGoper_r and M_ROI_SFG_r at Go_dual,Cluster 3/119 connectivity between M_ROI_IFGoper_r and M_ROI_SFG_l at Go_dual,Cluster 3/119 connectivity between M_ROI_pSMG_r and M_ROI_SFG_l at Go_dual,Cluster 3/119 connectivity between M_ROI_IFGoper_r and M_ROI_SPL_l at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb2_r and M_ROI_AC at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb2_r and M_ROI_IC_l at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb1_r and M_ROI_AC at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb2_r and M_ROI_IC_r at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb1_r and M_ROI_PC at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb2_l and M_ROI_PC at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb1_r and M_ROI_IC_l at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb2_l and M_ROI_IC_l at Go_dual,Cluster 4/119 connectivity between M_ROI_Cereb2_l and M_ROI_AC at Go_dual,Cluster 5/119 connectivity between M_ROI_CO_l and M_ROI_aSMG_r at Go_dual,Cluster 5/119 connectivity between M_ROI_PT_l and M_ROI_aSMG_r at Go_dual,Cluster 5/119 connectivity between M_ROI_CO_l and M_ROI_PO_r at Go_dual,Cluster 5/119 connectivity between M_ROI_PT_l and M_ROI_CO_r at Go_dual,Cluster 5/119 connectivity between M_ROI_PO_l and M_ROI_aSMG_r at Go_dual,Cluster 5/119 connectivity between M_ROI_pSTG_l and M_ROI_aSMG_r at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_r and M_ROI_SFG_l at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_r and M_ROI_SPL_l at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_l and M_ROI_SPL_l at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_r and M_ROI_SFG_r at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_r and M_ROI_SPL_r at Go_dual,Cluster 6/119 connectivity between M_ROI_FP_l and M_ROI_SFG_l at Go_dual,Cluster 6/119 connectivity between M_ROI_FP_l and M_ROI_SPL_r at Go_dual,Cluster 6/119 connectivity between M_ROI_FP_l and M_ROI_SPL_l at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_l and M_ROI_SFG_r at Go_dual,Cluster 6/119 connectivity between M_ROI_FP_l and M_ROI_SFG_r at Go_dual,Cluster 6/119 connectivity between M_ROI_PaCiG_l and M_ROI_SPL_r at Go_dual,Cluster 6/119 connectivity between M_ROI_IFGoper_l and M_ROI_SPL_r at Go_dual,Cluster 6/119 connectivity between M_ROI_FP_r and M_ROI_SPL_l at Go_dual,Cluster 6/119 connectivity between M_ROI_FP_r and M_ROI_SFG_l at Go_dual,Cluster 6/119 connectivity between M_ROI_Precuneus and M_ROI_SPL_l at Go_dual,Cluster 7/119 connectivity between M_ROI_PaCiG_r and M_ROI_pSMG_l at Go_dual,Cluster 7/119 connectivity between M_ROI_PaCiG_r and M_ROI_MidFG_l at Go_dual,Cluster 7/119 connectivity between M_ROI_PaCiG_l and M_ROI_pSMG_l at Go_dual,Cluster 7/119 connectivity between M_ROI_PaCiG_l and M_ROI_MidFG_l at Go_dual,Cluster 8/119 connectivity between M_ROI_aSMG_l and M_ROI_SMA_l at Go_dual,Cluster 8/119 connectivity between M_ROI_aSMG_l and M_ROI_SMA_r at Go_dual,Cluster 8/119 connectivity between M_ROI_aSMG_l and M_ROI_PreCG_r at Go_dual,Cluster 8/119 connectivity between M_ROI_aSMG_l and M_ROI_PreCG_l at Go_dual,Cluster 8/119 connectivity between M_ROI_aSMG_l and M_ROI_PostCG_l at Go_dual,Cluster 9/119 connectivity between M_ROI_SFG_l and M_ROI_SPL_r at Go_dual,Cluster 9/119 connectivity between M_ROI_SFG_l and M_ROI_SPL_l at Go_dual,Cluster 9/119 connectivity between M_ROI_SFG_l and M_ROI_SFG_r at Go_dual,Cluster 9/119 connectivity between M_ROI_SFG_r and M_ROI_SPL_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb2_r and M_ROI_PO_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb2_r and M_ROI_PT_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb1_r and M_ROI_aSMG_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb1_r and M_ROI_PO_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb2_r and M_ROI_CO_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb1_r and M_ROI_PT_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb1_r and M_ROI_CO_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb2_l and M_ROI_PO_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb2_l and M_ROI_PT_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb2_l and M_ROI_CO_r at Go_dual,Cluster 10/119 connectivity between M_ROI_Cereb1_l and M_ROI_aSMG_r at Go_dual,Cluster 11/119 connectivity between M_ROI_aSMG_r and M_ROI_SMA_l at Go_dual,Cluster 11/119 connectivity between M_ROI_aSMG_r and M_ROI_PreCG_l at Go_dual,Cluster 11/119 connectivity between M_ROI_aSMG_r and M_ROI_SMA_r at Go_dual,Cluster 11/119 connectivity between M_ROI_aSMG_r and M_ROI_PostCG_l at Go_dual,Cluster 11/119 connectivity between M_ROI_CO_r and M_ROI_SMA_l at Go_dual,Cluster 11/119 connectivity between M_ROI_PO_r and M_ROI_PreCG_l at Go_dual,Cluster 11/119 connectivity between M_ROI_aSMG_r and M_ROI_PreCG_r at Go_dual,Cluster 11/119 connectivity between M_ROI_PO_r and M_ROI_PostCG_l at Go_dual,Cluster 11/119 connectivity between M_ROI_PT_r and M_ROI_SMA_l at Go_dual,Cluster 11/119 connectivity between M_ROI_PT_r and M_ROI_PreCG_l at Go_dual,Cluster 12/119 connectivity between M_ROI_Putamen_l and M_ROI_IC_l at Go_dual,Cluster 12/119 connectivity between M_ROI_Thalamus_l and M_ROI_IC_r at Go_dual,Cluster 12/119 connectivity between M_ROI_Putamen_l and M_ROI_PC at Go_dual,Cluster 12/119 connectivity between M_ROI_Thalamus_r and M_ROI_AC at Go_dual,Cluster 12/119 connectivity between M_ROI_Putamen_r and M_ROI_PC at Go_dual,Cluster 13/119 connectivity between M_ROI_aSMG_r and M_ROI_PO_r at Go_dual,Cluster 13/119 connectivity between M_ROI_aSMG_r and M_ROI_PT_r at Go_dual,Cluster 13/119 connectivity between M_ROI_PO_r and M_ROI_PT_r at Go_dual
0.420857,0.636686,0.002915,0.644113,-0.188530,0.543690,0.242749,0.104089,0.741159,1.064819,0.352414,0.024988,0.417529,0.408171,0.462498,0.527331,0.462137,0.536845,-0.104123,0.236782,-0.164373,0.207853,-0.401980,-0.274794,0.072673,0.098657,-0.165503,0.552264,0.699027,0.901957,0.595493,0.889110,0.366049,0.719571,0.534797,0.489758,0.775623,0.638253,0.442328,0.705090,0.133513,0.157617,0.224019,0.082090,0.287122,-0.098017,0.110233,-0.079226,0.223116,0.586410,0.142540,0.422681,0.327737,0.196127,0.469835,0.433630,0.402365,0.733090,0.558686,0.698882,0.547548,-0.029924,0.220084,-0.177251,-0.128835,0.108241,0.168718,-0.012239,-0.077845,-0.002196,0.028011,-0.213261,0.332400,0.402896,0.125377,0.504313,0.441005,0.580654,0.263223,0.637637,0.229575,0.086392,0.517555,0.319519,0.231718,0.040361,0.331374,1.196441,0.296242,0.515783
0.536177,0.348552,0.219850,0.331814,0.363201,0.338225,0.437372,0.415764,0.565198,0.839757,0.814643,0.994214,0.596364,0.314314,0.127488,-0.070794,0.151474,0.219556,-0.089758,-0.101047,-0.089789,-0.249665,-0.171764,-0.213092,-0.243724,0.068788,-0.069517,0.938182,0.679614,0.433663,0.577281,0.762301,0.275443,0.451372,0.482608,0.279377,0.639694,0.358576,0.526063,0.388825,0.476029,0.507676,0.609307,0.083255,0.078626,0.314685,0.590578,0.175319,0.495665,0.786471,0.253924,0.574419,0.094475,0.175186,0.309919,0.499424,0.491674,0.270976,0.077187,1.012962,0.218495,-0.340821,0.002064,-0.284774,-0.376643,-0.604536,0.046754,-0.633046,-0.285507,0.066279,-0.586829,-0.163917,0.235052,0.447857,0.367353,0.723383,0.141068,-0.010570,0.654833,0.271690,-0.038374,-0.174834,0.733689,0.091699,-0.073487,-0.414281,0.224424,0.410714,0.107511,0.528782
0.108292,0.045130,-0.040878,-0.064492,0.175416,0.180090,0.089135,0.119183,0.384628,0.502480,0.301644,0.431008,0.476757,0.292377,0.065930,-0.479825,-0.109787,0.140235,0.102870,0.127189,0.104883,0.372121,-0.136973,0.078209,0.118098,0.238132,0.260913,-0.038849,-0.020580,0.053747,0.302923,0.497630,-0.143845,-0.089006,0.033923,-0.025473,-0.230106,-0.066006,0.053306,-0.013492,0.438231,-0.259178,0.151583,0.008683,-0.028243,0.018622,-0.129226,-0.120465,0.058544,-0.422001,-0.221798,-0.102316,-0.678887,-0.496348,-0.194123,-0.545868,0.462470,0.322561,0.220020,0.300488,0.399745,0.391722,0.271469,0.132894,-0.207634,0.328021,-0.031589,0.057019,0.042131,0.027124,0.261750,0.420236,-0.514857,-0.314663,-0.404617,0.297077,0.016462,-0.095121,0.037796,0.306009,-0.013907,0.300408,0.461526,-0.004959,0.173186,-0.080977,0.200459,0.593913,0.198546,0.711707
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.371670,0.570845,0.294169,0.336183,0.365672,0.115911,0.215114,0.424951,0.060964,0.963737,0.525549,0.502998,0.346396,0.427044,0.503315,0.200159,0.217640,0.181101,-0.054554,0.420313,0.124815,0.224567,-0.206514,-0.303303,0.261485,0.326223,-0.044603,0.447542,0.551919,0.252878,0.386676,0.342309,0.692803,0.146091,0.350818,0.511706,0.335442,0.144583,0.780479,0.021776,0.390551,0.562876,0.284512,0.316639,0.023125,0.141749,0.160386,0.444675,0.484473,0.476236,0.477446,0.637851,0.179396,0.283463,0.397901,0.520998,0.027757,0.254444,0.278032,0.833155,0.674716,-0.345760,-0.432561,-0.045892,-0.208205,-0.120525,-0.044932,0.032076,-0.278457,-0.095155,0.025443,0.062905,0.136754,0.495023,0.501957,-0.029626,0.183196,0.380130,0.675435,-0.092503,0.256231,0.249614,0.535198,0.142256,0.085356,-0.392871,-0.098629,0.721808,0.363344,0.783906
0.761405,0.395346,0.091831,0.607689,0.349106,0.011728,0.451439,0.110246,0.111514,0.816165,0.458085,0.648464,0.719814,0.246445,0.529496,0.518043,0.353121,0.613863,-0.015316,0.109413,-0.016509,-0.324594,-0.254338,-0.202666,0.064960,0.322619,0.035172,0.350971,-0.095276,0.382783,0.088951,0.328451,-0.164623,0.718228,0.480422,0.390444,0.484732,0.281221,0.554250,0.027855,0.656375,0.254204,0.359705,0.163150,0.044690,0.119745,0.639535,0.524493,0.301699,0.547647,0.199839,0.651565,0.326221,0.226717,0.175699,0.589285,0.908586,0.336599,0.597197,0.882059,0.539812,-0.562480,-0.300165,0.000300,-0.296205,0.032073,-0.361567,0.167731,-0.679930,-0.567372,-0.169642,-0.136256,0.259928,0.200533,0.123682,0.423339,0.213339,0.258209,0.067711,0.423882,0.012453,0.140474,0.317342,-0.168829,0.100477,-0.060575,-0.004391,1.064856,0.335039,0.547824
0.719557,0.781806,0.487813,0.526154,-0.005848,-0.187974,0.050782,0.193377,0.023450,0.709910,0.596547,0.663673,0.149114,0.590008,0.390789,0.291478,0.032397,0.351169,-0.275136,0.092768,-0.261917,0.152556,-0.007298,-0.697791,-0.088276,-0.077642,-0.414871,0.279519,0.275589,0.377229,0.578848,0.457650,0.431719,0.065675,0.369778,0.177841,0.503650,0.153844,0.171621,0.008483,0.170481,0.381930,0.433848,0.138462,-0.298292,0.117615,-0.170956,0.161190,0.957895,0.575390,0.747093,0.584102,-0.298067,-0.097662,0.159123,-0.233529,0.349833,0.117522,0.028452,0.647542,0.123431,-0.005765,0.289075,-0.220032,-0.262348,0.129800,-0.128161,-0.163975,-0.057421,0.143529,-0.185498,-0.253349,-0.532096,-0.315576,-0.236040,0.496999,-0.148629,-0.058212,0.235528,0.573328,-0.432956,-0.032602,0.441816,-0.165441,0.277350,-0.446703,0.452456,1.337567,0.995800,1.136928
0.650219,-0.028654,-0.107242,0.568544,0.601085,0.394419,0.460553,0.754030,0.264726,0.760121,0.537116,0.783955,0.725733,0.001290,0.623348,0.450475,-0.074631,0.317636,-0.681901,-0.463181,-0.350630,-0.523744,-0.080333,-0.492899,-0.303026,-0.477530,-0.632512,0.755064,0.675017,0.693471,0.783152,0.679488,0.531866,0.753716,0.189073,0.313863,0.615950,0.147845,0.233669,0.327802,0.471589,0.624172,0.107519,0.081477,0.522475,0.637009,0.568653,-0.029732,0.292867,0.512981,0.353819,0.783182,-0.087276,0.028652,0.139251,0.188156,0.519324,0.389306,0.481854,1.020659,0.488498,-0.645885,-0.728521,-0.155930,-0.393696,-0.352177,-0.463771,-0.226028,-0.771503,-0.808320,-0.464203,0.139957,0.021004,0.312901,0.240037,0.639078,0.151070,0.366942,0.325876,0.656944,0.279458,0.435700,0.632214,-0.005989,0.308604,-0.124594,0.230049,0.870057,0.588537,1.029075
-0.071621,-0.400664,-0.544356,0.036818,-0.420303,0.366893,-0.093404,0.076729,-0.263844,0.474479,0.172614,0.427734,0.135392,0.365473,-0.100284,0.077151,0.607931,0.281271,0.017202,0.158804,0.063592,0.112868,-0.356341,-0.225480,-0.199920,0.082625,-0.061036,0.686629,0.584560,0.552381,0.435442,0.925309,0.273664,-0.004549,-0.084502,-0.103625,-0.133311,-0.134548,0.119953,0.118121,0.113496,-0.311541,0.097022,-0.239990,-0.319920,-0.136372,-0.234201,0.217193,-0.523943,-0.155246,-0.503171,-0.120776,0.263000,0.253453,0.496765,0.581573,0.963835,-0.012947,0.385748,0.745895,0.443714,0.179635,0.100288,-0.214213,-0.007834,-0.132673,-0.074486,-0.157588,0.217557,0.278711,-0.012523,0.192830,0.272096,0.648638,0.358970,0.857423,0.040996,0.482899,0.562608,0.794236,0.459850,0.501024,0.416072,0.055251,-0.121396,0.102508,-0.130987,0.997263,0.727649,1.180408
0.494005,0.430608,0.350178,0.471568,0.660548,0.528761,0.319830,0.415443,0.538916,0.126212,0.400098,0.620573,0.589164,0.762274,0.652487,0.320226,0.629672,0.233548,-0.544836,-0.106253,-0.527604,-0.196964,-0.097299,-0.021326,0.122898,0.047001,-0.450718,0.731316,0.323269,0.856477,0.153210,0.720659,0.096662,0.205508,0.203808,0.308193,0.485908,0.382796,-0.094066,0.468178,0.246007,0.508781,0.161489,0.431906,0.098713,0.386402,0.279719,0.743388,0.103115,0.128265,0.367208,0.427012,0.313718,0.556642,0.604125,0.529791,0.776852,0.383707,0.353040,0.476217,0.592587,-0.362700,-0.514340,-0.274383,-0.586893,-0.474565,-0.630988,-0.268112,-0.383796,-0.495531,-0.344477,-0.204028,0.427047,0.566802,0.730866,0.808797,0.669764,1.177800,0.840893,1.026576,0.877202,0.883573,0.291321,0.237664,-0.224487,-0.055008,-0.257916,0.905689,0.732537,1.215541
0.262165,-0.025147,0.054354,0.198216,0.167187,0.018230,0.310863,0.172606,0.498169,0.567903,0.577293,0.281634,0.476568,0.579684,0.264138,0.103520,0.390995,0.150185,-0.336935,0.025996,-0.151730,0.102178,-0.233385,-0.462726,-0.060619,0.251649,-0.499283,0.009508,0.039392,0.355795,-0.178202,0.327295,-0.103368,0.091025,0.084220,-0.000553,0.197442,0.162699,0.269656,0.316565,0.254153,0.168296,0.453072,0.194820,0.153141,0.343836,0.550307,-0.117538,0.186418,-0.127784,-0.024033,0.015228,-0.355668,-0.460317,0.248405,0.015255,0.263412,0.268391,0.321645,1.156078,0.406965,0.229612,0.154226,-0.205182,-0.077233,-0.059112,-0.058793,-0.087296,0.110622,0.193894,0.079776,0.104673,0.052802,-0.091469,-0.058414,0.534624,-0.009267,-0.312881,0.020188,0.282880,-0.050590,-0.093805,0.461395,0.173126,0.285171,0.138404,0.115823,0.527925,0.333399,1.092171
0.411773,0.192091,0.128070,0.181988,0.250302,0.671752,0.058460,0.220633,-0.097793,1.108802,0.517014,0.181419,0.376193,0.014493,0.157715,0.129106,0.072052,-0.023082,-0.157656,0.122154,-0.150789,0.170975,-0.064785,-0.070830,0.049492,0.058724,-0.013135,0.168315,0.210415,0.413192,0.575208,0.457692,0.330085,-0.091674,0.044952,-0.056663,-0.002649,0.179391,0.381911,-0.333643,0.144252,-0.008566,0.145546,-0.321445,0.218931,-0.012061,0.254626,0.257922,0.121143,0.149429,0.034338,0.207961,-0.109652,-0.009268,-0.099230,-0.097304,-0.108698,-0.106454,0.544993,0.581101,0.131154,0.015370,0.107349,0.123378,-0.102354,-0.113782,0.118187,-0.207908,-0.097031,-0.039545,-0.098356,0.004074,-0.081907,0.115111,0.100288,0.085358,0.353776,0.332814,0.086575,0.263247,0.304481,0.454083,0.039312,-0.168031,0.053366,0.164745,0.058057,0.514711,0.229324,1.013461
0.168396,0.402190,0.346480,0.076993,0.128420,0.005029,0.285754,0.633302,0.078677,0.529715,0.561649,0.977390,0.309420,0.095992,-0.130953,0.081346,0.036241,-0.209933,-0.065918,-0.145537,0.353184,0.086920,-0.027232,0.031297,0.226536,-0.083866,-0.266076,0.352442,-0.265677,0.463030,-0.097953,-0.048562,-0.221290,0.369022,0.388420,0.363678,0.202301,0.054303,0.076344,-0.109272,0.078313,0.146816,0.303509,0.043112,-0.348263,-0.050323,0.173466,0.133039,0.400471,0.539468,0.514656,0.460128,0.011500,0.155574,0.242293,-0.075488,0.323132,0.185633,0.363100,0.738940,0.163134,0.025375,0.030895,0.100667,0.220633,-0.141599,0.201447,0.190893,-0.008839,-0.001605,-0.262557,0.077137,-0.412622,-0.291362,-0.194229,0.266699,-0.166248,0.292657,0.524372,-0.096930,0.015810,0.346660,0.373868,-0.172912,-0.185287,0.119952,0.014582,0.357914,-0.015252,0.962369
0.091949,-0.055071,-0.670530,-0.122695,-0.444032,-0.636623,-0.087091,0.152572,-0.429495,0.963951,0.083224,0.762259,0.445848,0.030085,0.112508,-0.109331,-0.194801,0.086636,0.542277,0.000945,-0.010742,0.031662,-0.257702,-0.208913,-0.484826,-0.054680,0.058922,0.348167,-0.152095,0.410108,0.119561,0.128607,-0.150789,-0.072041,0.049894,-0.287820,-0.285797,-0.102593,-0.038491,0.153983,0.151896,-0.182546,-0.323029,-0.476021,-0.296851,-0.113785,-0.190518,0.311195,-0.137590,0.263262,-0.505250,0.411635,-0.406139,-0.230579,0.185815,0.054530,0.784264,-0.204425,0.539078,0.439491,0.305890,-0.046458,-0.209402,-0.347389,0.112288,-0.155207,0.105984,-0.076297,-0.109838,-0.195198,0.053584,0.022226,-0.354167,-0.201144,-0.161202,0.342156,-0.324240,0.316117,0.296500,0.270339,0.000079,0.162868,-0.093159,0.007255,0.159843,-0.115657,-0.120882,0.179561,-0.211972,0.954740
0.604918,0.598839,0.017578,0.216407,0.075011,0.859438,0.319357,0.469105,0.308584,0.043404,-0.235572,0.612824,0.363024,0.468194,0.087968,0.304939,0.695292,0.385819,-0.312758,0.010529,-0.147749,0.069735,-0.181250,-0.092763,-0.049824,-0.264099,-0.328040,0.434296,0.494644,0.694966,0.417666,0.390587,0.160686,0.625570,0.257939,-0.143151,0.330240,0.306316,0.234966,-0.093867,-0.030424,-0.079215,0.356436,-0.270608,0.109156,0.049919,0.468836,0.153306,0.273560,0.241398,0.139891,0.247629,0.224042,0.144394,0.057629,0.063342,0.367905,0.458591,0.320911,0.783815,-0.021830,0.150084,-0.031246,0.316209,0.120153,0.393244,0.124786,0.376401,-0.287403,-0.075988,-0.213508,0.304603,0.204029,0.412238,0.623077,0.438648,0.407593,0.499706,0.649726,0.347269,0.475849,0.433674,0.639341,0.424980,0.372542,0.271431,-0.110109,0.854433,0.286845,0.851216
0.340488,-0.051970,-0.285474,-0.094022,0.425321,-0.052686,0.101252,-0.374993,-0.250552,0.516314,0.153841,0.425394,0.461665,0.069303,0.174050,-0.223449,-0.007357,0.166534,0.444427,0.316455,0.450484,0.297544,0.289676,0.086738,0.214958,0.336284,-0.017133,0.362296,0.265099,0.683672,0.288687,0.601879,0.123472,-0.197428,0.206707,0.377569,0.350906,-0.325636,0.452635,-0.332782,0.338488,0.362763,0.400786,0.001712,-0.063817,0.237467,-0.207207,0.170615,0.217986,0.104626,0.043245,0.388522,-0.351881,-0.412194,-0.198071,-0.182796,0.261623,0.348741,0.451594,0.271759,0.029237,0.272656,0.309732,0.278277,0.087657,0.411082,0.023479,0.114362,-0.288378,-0.226679,-0.292234,-0.184850,-0.114747,0.272763,-0.004388,0.416103,0.402751,0.547526,0.353511,0.311082,0.536152,0.686899,0.502890,0.016619,0.058261,0.410806,-0.102699,0.630075,0.510436,1.297014
0.086640,0.194803,-0.053993,-0.177690,-0.017448,0.281030,0.173013,0.551905,0.233380,1.282301,0.588688,0.470986,0.426122,0.360723,-0.233040,0.014944,0.409607,0.345996,-0.133835,0.015076,-0.395452,-0.272388,0.035746,0.123305,-0.433719,-0.285665,-0.299930,0.342628,0.318429,0.671046,0.512646,0.645687,0.447842,0.301227,-0.171676,-0.291915,0.250132,-0.113978,0.375096,0.113952,0.334169,0.274076,0.222525,-0.314008,0.143020,0.453727,0.437204,0.218946,0.058179,0.271484,-0.207452,0.265746,-0.165928,-0.200778,-0.206383,-0.185868,0.279180,0.113829,0.306611,0.874674,0.218574,0.199923,0.014986,0.174778,0.097483,-0.005163,-0.110750,-0.076107,0.171123,0.006866,-0.105447,0.175971,-0.260003,-0.313639,-0.273139,0.121342,0.078443,-0.132244,-0.110376,0.260390,0.271567,0.162442,0.440399,0.322374,0.047894,-0.107129,0.137401,1.139964,0.475552,0.672959
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.314888,-0.074019,-0.082722,0.087108,-0.282797,-0.215008,-0.232095,0.075320,0.067732,-0.087106,0.216894,0.139873,0.241947,0.340339,-0.054708,-0.192213,-0.157296,0.105388,-0.231668,0.326936,-0.072122,-0.048828,0.005888,0.506290,0.177189,0.262896,0.129798,0.420602,0.373922,0.574775,0.122235,0.465775,0.071249,-0.137010,0.296483,-0.122360,-0.256089,0.391060,0.169589,-0.170148,-0.180094,0.022738,0.385023,0.008160,-0.007952,-0.154924,0.165816,0.336254,-0.332687,-0.060797,-0.285550,-0.075796,-0.066178,0.104686,-0.131063,-0.057475,0.488514,-0.384135,-0.239091,0.822185,-0.302841,0.187389,0.507490,0.011769,-0.103562,0.006209,0.148583,-0.034886,-0.153025,0.004930,-0.213235,-0.086889,0.144404,-0.215423,0.235467,0.116885,0.499183,0.020335,-0.024650,0.404706,0.195570,0.300343,0.222538,-0.127263,-0.234560,-0.007845,0.030258,0.312160,0.116422,0.706909
0.181532,0.161459,0.129266,0.140216,0.231158,0.051547,0.307158,0.199249,0.652667,0.029321,-0.274932,0.486696,1.008949,0.078268,0.156419,0.210810,0.165946,0.066029,-0.478011,-0.192395,-0.419966,-0.016600,-0.104227,-0.103916,-0.122473,0.144234,0.020945,0.198887,-0.065945,0.655398,0.376441,0.058147,0.047741,0.723277,0.268659,0.259077,0.811227,0.120087,-0.010263,0.193553,0.072924,0.481046,-0.031124,0.238573,0.182984,0.050946,0.077268,-0.276717,0.294062,-0.020792,0.281719,0.159834,-0.060418,-0.214986,0.049197,0.272719,0.700022,0.253493,0.282323,0.963166,-0.031166,0.119515,0.210821,-0.024646,0.135513,-0.100035,0.160708,-0.118513,0.131928,0.162666,-0.051894,0.193763,0.048330,0.300800,-0.018513,0.435330,-0.063908,0.423480,0.184165,0.450226,-0.115752,0.275230,0.044378,-0.089998,-0.110316,0.302820,0.044732,0.301942,-0.032477,0.987087
